"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R604",0.432343,0.080961,5.340127,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R605",0.655156,0.092713,7.066529,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R606",0.29831,0.133643,2.232135,0.02601
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R607",0.947508,0.138867,6.823113,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R608",1.94796,0.185825,10.482743,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R609",2.056058,0.487551,4.217111,2.9e-05
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R611",0.76472,0.076651,9.976614,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R612",0.768405,0.124571,6.168425,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R613",1.008312,0.105874,9.523714,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R614",2.095085,0.229632,9.123647,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R615",0.856102,0.09882,8.663292,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R616",1.253836,0.240513,5.213174,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R617",1.216542,0.276503,4.399746,1.3e-05
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R618",0.338589,0.15858,2.135125,0.033194
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"ecf_6R620",0.442339,0.076001,5.820149,0
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"months_1to9",0.017617,0.009667,1.822441,0.068934
"coefficient","d6_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.7773,0.604195,0.582487,0.458384,175.44534,114.93324,290.37858,30,547,577,5.848178,0.210116,27.833144,0,0.458384,770.694379,910.200743,0.445922,0.367615,"months_10to16",-0.015534,0.008859,-1.753455,0.080084
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"(Intercept)",10.64892,0.078551,135.56744,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"arterial",0.245254,0.071466,3.431749,0.000645
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"single_family1story",0.1342,0.049048,2.73607,0.006419
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"smallest",-0.308104,0.075173,-4.098608,4.8e-05
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"small",-0.115188,0.056384,-2.042905,0.04154
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"large",0.181903,0.058265,3.122013,0.001891
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"largest",0.481332,0.096267,4.999946,1e-06
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"powder_room",0.164956,0.069049,2.38899,0.017232
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"good",0.260083,0.147601,1.762066,0.078616
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"fair",-0.241149,0.043377,-5.55942,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"poor",-0.353667,0.105413,-3.355055,0.000848
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"yb_post_1961",0.452449,0.112269,4.030036,6.4e-05
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"crawl",-0.142042,0.067826,-2.0942,0.036701
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"garage",0.070083,0.039702,1.765232,0.078082
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R602",0.180976,0.095801,1.889081,0.059409
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R604",0.440881,0.080872,5.451606,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R605",0.647953,0.09222,7.026156,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R606",0.306712,0.133813,2.292098,0.022278
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R607",0.93764,0.138576,6.76623,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R608",1.955812,0.186112,10.508764,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R609",2.166632,0.485814,4.459797,1e-05
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R611",0.75781,0.076357,9.924516,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R612",0.760575,0.123306,6.168203,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R613",1.016661,0.106199,9.573159,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R614",1.890896,0.251646,7.514105,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R615",0.833521,0.098997,8.419691,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R616",1.244991,0.24007,5.185953,0
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R617",1.130264,0.279382,4.045587,6e-05
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R618",0.347176,0.158033,2.196853,0.028449
"coefficient","d6_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:11:27 UTC",NA,578,0.776663,0.603205,0.582207,0.458538,175.157842,115.220737,290.37858,29,548,577,6.039926,0.210257,28.726419,0,0.458538,770.138399,905.285189,0.446479,0.36967,"ecf_6R620",0.441091,0.075206,5.865085,0
