"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ln_base_bldgsize_ratio",0.518798,0.063368,8.187051,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"largest",0.120166,0.071533,1.679858,0.093162
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"good",0.18469,0.096937,1.905262,0.056908
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"fair",-0.15792,0.023233,-6.79727,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"poor",-0.348687,0.051524,-6.767481,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"very_poor_unsound",0.523471,0.213986,2.44629,0.01453
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"qbelow_avg",-0.073274,0.02579,-2.841213,0.004546
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"yb_pre_1929",-0.199892,0.033206,-6.01976,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"slab",-0.138912,0.078413,-1.771545,0.076642
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ln_garagespaces",0.079615,0.028062,2.837074,0.004605
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"hot_water",0.108711,0.052629,2.0656,0.039012
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"central_air",0.108112,0.028604,3.779678,0.000162
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R302",1.030995,0.213795,4.822348,2e-06
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R303",0.188025,0.039722,4.733551,2e-06
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R304",-0.19039,0.079224,-2.403165,0.016356
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R306",1.121642,0.07551,14.854158,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R307",0.286791,0.040144,7.144148,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R309",-0.230508,0.089719,-2.569225,0.010274
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R310",1.191778,0.056878,20.953333,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R311",0.218599,0.090254,2.422048,0.015533
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R314",0.42565,0.065023,6.54617,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R315",0.375078,0.052438,7.152812,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R318",0.321606,0.162274,1.981876,0.047648
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R319",0.114174,0.036001,3.171371,0.001543
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R320",0.259638,0.043319,5.993642,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R322",0.469472,0.051836,9.056869,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R323",0.325792,0.042158,7.7279,0
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R325",0.192159,0.055541,3.459758,0.000553
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"ecf_3R326",-0.382683,0.098776,-3.874259,0.000111
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"months_1to9",0.01331,0.004672,2.849193,0.004434
"coefficient","d3_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.664293,0.441286,0.431173,0.422905,249.745805,316.204476,565.950281,32,1768,1800,7.804556,0.178849,43.637762,0,0.422905,2045.802011,2232.669321,0.419013,0.348899,"months_10to16",0.011064,0.004367,2.53365,0.011374
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"(Intercept)",10.806096,0.034463,313.557515,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ln_base_bldgsize_ratio",0.514592,0.063431,8.112584,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"largest",0.135057,0.071493,1.889096,0.059042
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"good",0.177921,0.096839,1.837288,0.066335
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"fair",-0.157518,0.023218,-6.784333,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"poor",-0.350301,0.051493,-6.802836,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"very_poor_unsound",0.511423,0.213643,2.393825,0.016777
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"qbelow_avg",-0.0776,0.02579,-3.008885,0.002659
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"yb_pre_1929",-0.188186,0.034436,-5.464772,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"yb_1946_to_1960",0.038686,0.023164,1.670098,0.095077
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ln_garagespaces",0.08496,0.027694,3.067754,0.002189
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"hot_water",0.111662,0.052524,2.125914,0.033648
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"wall",-0.320778,0.193673,-1.656289,0.097841
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"central_air",0.111026,0.028547,3.889241,0.000104
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R302",1.046633,0.213914,4.892786,1e-06
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R303",0.189932,0.039671,4.787654,2e-06
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R304",-0.204359,0.078566,-2.601105,0.00937
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R306",1.086737,0.073995,14.686608,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R307",0.293378,0.040202,7.297656,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R309",-0.233216,0.089615,-2.602426,0.009334
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R310",1.16962,0.055764,20.974339,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R311",0.221547,0.090519,2.447505,0.014481
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R314",0.443085,0.065364,6.778745,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R315",0.38617,0.052694,7.328518,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R318",0.303413,0.16214,1.871302,0.061468
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R319",0.126312,0.036028,3.505955,0.000466
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R320",0.268344,0.043259,6.203212,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R322",0.479147,0.051534,9.297644,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R323",0.339919,0.04152,8.186915,0
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R325",0.221581,0.054676,4.052623,5.3e-05
"coefficient","d3_mod_tasp1_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657984,0.432942,0.423331,0.422718,241.477695,316.281745,557.75944,30,1770,1800,8.049256,0.17869,45.045862,0,0.422718,2042.242059,2218.117174,0.419064,0.349144,"ecf_3R326",-0.407262,0.098042,-4.153968,3.4e-05
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"(Intercept)",9.146202,0.225259,40.603084,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ln_landratio",0.118705,0.059208,2.00488,0.045128
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"lnsbldsfint",0.26618,0.034359,7.746929,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"small",-0.043701,0.022924,-1.906294,0.056774
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"largest",0.185655,0.069356,2.676829,0.007501
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"good",0.185531,0.096903,1.914607,0.055704
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"fair",-0.155754,0.023265,-6.694776,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"poor",-0.356688,0.051435,-6.934806,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"very_poor_unsound",0.519483,0.213749,2.430345,0.015183
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"qbelow_avg",-0.072014,0.025727,-2.799196,0.005179
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"yb_pre_1929",-0.193843,0.033567,-5.774776,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"garage",0.054228,0.024599,2.204423,0.027623
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"hot_water",0.110337,0.052501,2.101617,0.035728
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"wall",-0.335794,0.194113,-1.729889,0.083825
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"central_air",0.112542,0.028508,3.94774,8.2e-05
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R302",1.047355,0.213592,4.903523,1e-06
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R303",0.191314,0.039794,4.807586,2e-06
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R304",-0.186792,0.079296,-2.355625,0.0186
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R306",1.101397,0.074641,14.755932,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R307",0.287931,0.040264,7.150995,0
