"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"large",-0.058334,0.031224,-1.868272,0.061835
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"fair",-0.165651,0.023044,-7.188366,0
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"poor",-0.314074,0.05409,-5.806474,0
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"qabove_avg",0.324764,0.123267,2.634625,0.008472
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"qbelow_avg",-0.059648,0.022962,-2.597637,0.009439
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"yb_pre_1929",-0.247316,0.031164,-7.93605,0
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"yb_1946_to_1960",0.101535,0.021893,4.637678,4e-06
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"yb_post_1961",0.201845,0.069004,2.925112,0.003473
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"crawl",0.151317,0.076666,1.973719,0.048518
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"slab",-0.194811,0.084476,-2.306108,0.021182
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"ln_garagespaces",0.180503,0.023988,7.524634,0
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"hot_water",0.120292,0.047532,2.530789,0.011438
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"elec_baseboard",-0.587863,0.280258,-2.097579,0.036037
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"wall",-0.194241,0.103728,-1.872593,0.061235
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"central_air",0.140761,0.026592,5.293319,0
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"months_1to9",0.016214,0.004397,3.68717,0.000231
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"months_10to16",0.011075,0.005176,2.139817,0.032461
"coefficient","d7_mod_time_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.444162,0.19728,0.190906,0.480801,150.270548,611.443283,761.713831,21,2645,2666,7.15574,0.231169,30.95452,0,0.480801,3686.427645,3821.867964,0.478814,0.387398,"months_17to24",-0.000271,0.006247,-0.043327,0.965444
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"(Intercept)",10.812796,0.039598,273.063576,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"ln_landratio",0.38944,0.054535,7.141142,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"ln_base_bldgsize_ratio",0.597956,0.057341,10.428075,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"single_family1story",0.063818,0.032298,1.975926,0.048267
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"two_plus_baths",0.233616,0.086515,2.70029,0.006972
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"fair",-0.164004,0.022804,-7.191944,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"poor",-0.29533,0.053478,-5.522419,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"qabove_avg",0.288526,0.131378,2.196154,0.028167
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"qbelow_avg",-0.074966,0.02314,-3.239677,0.001211
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"yb_pre_1929",-0.215559,0.030808,-6.99689,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"yb_1946_to_1960",0.073673,0.021889,3.365743,0.000774
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"yb_post_1961",0.224358,0.067866,3.305899,0.000959
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"crawl",0.142982,0.075482,1.894256,0.0583
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"slab",-0.233165,0.083778,-2.783138,0.005422
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"ln_garagespaces",0.159241,0.023964,6.64499,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"hot_water",0.143716,0.048901,2.938931,0.003322
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"elec_baseboard",-0.615084,0.277872,-2.213553,0.026945
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"wall",-0.206542,0.102523,-2.014588,0.044049
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"central_air",0.135144,0.026353,5.128255,0
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"months_1to9",0.014976,0.004346,3.4462,0.000577
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"months_10to16",0.013313,0.00513,2.595161,0.009507
"coefficient","d7_mod_ln_price_no_ecf_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.500157,0.250157,0.244203,0.475576,199.575111,598.225588,797.800699,21,2645,2666,9.503577,0.226172,42.0192,0,0.475576,3628.142278,3763.582597,0.47361,0.382161,"months_17to24",-0.001332,0.006189,-0.215258,0.829582
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"(Intercept)",11.293408,0.047738,236.572299,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ln_landratio",0.178825,0.05668,3.155002,0.001623
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ln_base_bldgsize_ratio",0.577358,0.052847,10.925178,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"single_family1story",0.057706,0.030216,1.909812,0.056266
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"fair",-0.145747,0.021548,-6.763865,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"poor",-0.281751,0.050366,-5.594101,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"qbelow_avg",-0.075607,0.02284,-3.310253,0.000945
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"yb_pre_1929",-0.080725,0.029568,-2.730182,0.006372
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"yb_post_1961",0.10629,0.061384,1.731559,0.083469
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"crawl",0.149531,0.07083,2.111118,0.034856
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ln_garagespaces",0.124331,0.02276,5.46265,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"fireplace",0.066711,0.024049,2.773927,0.005578
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"elec_baseboard",-0.533298,0.259637,-2.054015,0.040073
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"wall",-0.25876,0.0952,-2.718076,0.006609
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"central_air",0.091465,0.024665,3.708314,0.000213
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R703",-0.612196,0.069738,-8.778549,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R704",-0.408729,0.039085,-10.457334,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R705",-0.422693,0.033873,-12.478744,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R706",-0.399852,0.079156,-5.051456,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R707",-0.478333,0.085418,-5.599901,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R708",-0.517796,0.050316,-10.290895,0
"coefficient","d7_mod_base_23_25","data",NA,NA,"2026-04-02 15:43:45 UTC",NA,2667,0.591078,0.349373,0.340216,0.444343,278.730185,519.070514,797.800699,37,2629,2666,7.533248,0.19744,38.154565,0,0.444343,3281.61982,3511.279492,0.441166,0.357323,"ecf_7R709",-0.481088,0.048961,-9.825888,0
